Recipient Adygei Armenian Balochi BantuKenya BantuSouthAfrica Basque Bedouin Belorussian BiakaPygmy Bulgarian Burusho Cambodian Chuvash Colombian Cypriot Dai Daur Druze EastSicilian Egyptian English Ethiopian EthiopianJew Finnish French Georgian GermanyAustria Greek Hadza Han HanNchina Hazara Hezhen Hungarian IndianJew Indian Iranian Ireland Japanese Jordanian Kalash Karitiana Lahu Lezgin Lithuanian Makrani Mandenka Maya MbutiPygmy Melanesian Miao Mongola Moroccan Mozabite Myanmar Naxi NorthItalian Norwegian Orcadian Oroqen Palestinian Papuan Pathan Pima Polish Romanian Russian Sandawe SanNamibia SanKhomani Sardinian Saudi Scottish She Sindhi SouthItalian Spanish Surui Syrian Tu Tujia Tunisian Turkish Tuscan UAE Uygur Uzbekistani Welsh WestSicilian Xibo Yakut Yemeni Yi
SanKhomani9 13.839 14.086 19.326 72.781 174.874 19.585 71.752 5.27 157.903 14.393 22.406 8.122 12.282 4.73 10.727 7.705 6.72 51.204 8.393 19.012 3.731 109.397 55.25 0.912 21.485 16.95 2.44 15.963 21.805 25.962 7.162 16.415 5.44 14.28 6.744 10.741 12.483 4.737 23.115 26.822 17.09 8.339 5.437 15.588 7.42 24.677 104.205 16.464 134.11 9.189 7.352 6.609 36.822 43.329 2.243 6.045 10.897 13.376 11.382 6.21 65.081 16.759 20.005 9.087 11.664 11.647 19.967 251.471 399.399 4195.481 25.194 11.785 3.79 7.51 22.349 16.404 31.496 4.94 18.863 7.169 7.888 21.721 16.214 6.386 14.269 7.721 12.001 2.634 9.077 6.824 19.284 6.695 7.554
SanKhomani10 9.985 9.213 15.685 131.595 276.981 13.93 51.906 3.898 214.628 10.471 16.342 6.111 8.513 4.053 6.994 5.516 5.11 33.157 6.998 15.754 2.913 66.997 33.836 0.554 16.068 10.688 1.69 12.035 15.909 21.34 6.023 13.146 4.7 9.772 4.899 8.123 8.288 3.321 17.077 20.605 13.311 6.872 4.913 10.25 5.084 21.433 156.803 12.11 122.942 8.401 5.972 5.662 32.903 52.459 1.522 4.344 6.335 9.673 8.069 4.955 50.625 13.349 14.704 6.683 8.816 7.28 14.018 211.953 355.055 4248.262 17.35 10.358 2.799 5.664 17.378 12.114 25.714 3.452 13.919 5.416 6.088 17.066 11.977 4.2 10.077 6.204 9.18 1.854 6.105 5.206 14.247 9.159 6.344
SanKhomani11 8.121 6.987 11.916 45.541 154.055 11.447 36.671 3.665 123.509 8.355 12.553 4.645 6.954 2.585 6.459 5.386 4.772 25.466 5.076 10.148 2.493 48.552 24.485 0.518 12.486 9.886 1.714 9.462 11.857 15.456 4.724 10.87 3.535 7.548 3.654 6.408 7.791 2.876 13.639 12.517 10.804 5.674 3.375 8.646 4.169 13.989 68.846 9.376 96.221 5.165 4.502 4.012 20.882 24.793 1.126 3.711 5.211 8.011 7.511 3.724 38.222 9.201 10.62 5.433 7.457 6.078 11.326 149.949 371.992 5142.432 14.454 8.072 2.301 4.234 12.633 9.155 18.109 2.796 11.035 4.67 4.218 11.894 9.772 4.103 5.911 4.652 7.317 1.306 6.313 3.984 11.479 3.272 4.482
SanKhomani12 14.405 14.786 18.478 68.614 203.212 18.711 73.078 5.738 169.9 14.922 20.739 7.682 12.104 4.746 10.688 6.945 6.653 46.62 11.357 21.327 4.274 102.376 52.405 0.71 21.824 16.122 2.457 18.192 22.487 27.31 7.07 17.173 5.49 15.496 8.231 11.353 12.069 4.727 22.332 23.818 18.714 8.69 5.926 14.346 6.959 22.891 103.635 16.441 138.921 9.419 7.709 7.203 35.368 48.08 1.777 5.692 9.576 14.398 11.698 6.419 66.469 17.353 18.984 9.365 12.107 10.463 19.784 269.538 403.379 4134.34 25.428 13.818 4.328 8.18 21.209 17.678 30.638 4.76 19.396 7.517 7.606 19.525 15.014 6.033 12.021 7.978 12.687 2.224 8.859 6.163 19.705 4.675 7.785
SanKhomani13 9.879 9.204 17.729 100.89 241.521 12.556 50.788 3.738 192.086 9.457 15.612 6 8.548 3.634 8.469 6.11 5.349 29.354 5.593 15.584 3.272 60.547 30.742 0.705 15.134 11.591 1.805 12.41 16.441 21.913 5.748 12.979 4.571 10.001 5.526 8.972 9.431 3.152 18.647 17.98 13.145 7.336 4.447 10.507 4.96 23.965 136.765 11.676 145.704 7.85 5.826 5.947 30.828 36.644 1.366 4.55 6.489 9.63 7.998 5.24 51.524 13.455 13.694 7.095 9.73 8.311 13.627 203.679 542.947 4229.888 16.11 8.21 2.701 6.087 19.089 11.171 21.067 3.708 13.848 5.962 5.716 17.185 10.195 4.822 8.957 5.81 8.903 1.733 6.02 5.616 14.901 4.313 5.988
SanKhomani14 26.747 28.37 34.29 68.013 185.041 47.565 90.718 13.48 156.529 33.811 45.623 28.536 31.602 7.159 21.061 22.43 14.505 69.164 15.504 20.259 12.005 73.96 39.558 2.604 54.715 32.192 7.469 33.599 17.871 67.785 18.514 34.845 11.577 32.694 13.899 24.531 20.235 13.37 46.302 33.56 41.336 16.02 14.98 29.74 20.047 39.146 107.56 29.657 109.207 24.385 19.614 14.848 43.67 51.329 6.36 13.862 23.794 42.945 34.11 11.794 89.59 39.06 40.336 15.166 33.175 22.575 53.747 197.403 337.666 3264.144 52.809 17.237 11.193 18.8 43.534 33.886 64.615 8.093 26.585 17.31 19.125 24.477 25.377 14.486 16.126 14.684 24.388 5.818 15.449 14.812 34.816 7.79 16.977
SanKhomani15 34.11 29.844 33.092 45.66 107.08 55.697 77.929 14.972 97.425 45.19 37.355 9.118 34.999 5.201 21.424 9.377 8.285 71.085 22.636 17.011 15.734 61.313 30.336 4.356 72.879 31.834 7.764 40.892 9.306 30.639 8.793 28.396 5.934 51.421 10.908 14.975 22.16 23.743 25.669 31.62 36.217 11.765 6.602 32.259 34.322 32.147 76.058 26.613 70.398 10.19 8.252 8.801 46.843 49.995 2.302 6.756 30.63 74.228 52.346 6.665 79.36 14.92 35.992 12.168 46.197 30.685 74.116 148.727 242.998 3774.554 63.595 16.843 14.277 8.429 32.355 35.402 94.996 5.932 25.124 8.985 9.785 20.714 33.478 18.11 15.961 12.979 20.492 10.503 19.808 8.833 27.643 5.578 8.493
SanKhomani16 58.146 48.745 83.913 41.217 96.974 103.25 125.842 33.077 93.933 74.551 87.621 32.91 59.068 12.318 36.433 33.136 24.296 122.649 36.305 26.376 35.558 62.513 31.966 3.401 143.534 65.859 20.833 73.063 11.497 99.314 22.333 73.754 18.21 75.18 34.458 66.555 44.176 29.875 71.163 54.029 77.945 27.932 26.257 59.097 42.262 78.78 75.21 45.92 68.01 30.805 31.532 22.05 65.913 74.649 6.653 21.531 46.722 92.672 83.102 18.702 141.899 41.623 88.871 28.416 85.294 56.374 102.414 135.953 153.775 1762.931 105.456 25.133 26.461 29.287 99.812 60.486 143.711 14.597 52.175 25.304 28.555 34.7 54.574 26.153 23.91 28.63 45.448 21.16 30.681 23.322 63.695 7.577 24.428
SanKhomani17 44.065 32.649 49.522 77.308 138.179 78.129 105.747 21.007 136.657 48.965 61.268 19.186 45.827 8.101 22.319 14.315 11.171 96.153 25.392 24.474 20.367 78.606 38.657 3.577 98.218 47.293 10.97 51.531 15.781 53.273 12.778 43.73 10.536 63.506 19.197 31.639 28.105 21.273 42.238 42.669 50.047 16.23 13.176 41.395 35.887 49.23 103.131 31.705 93.555 16.028 14.62 14.182 68.485 73.967 6.234 10.994 29.695 85.404 60.046 12.259 108.326 27.702 57.082 17.426 59.619 36.506 77.906 181.597 196.39 2746.963 79.01 20.928 17.006 14.043 57.694 50.961 101.685 10.194 41.644 14.787 15.836 35.447 36.872 22.374 21.889 19.798 30.074 8.819 23.389 11.609 38.528 8.049 15.361
SanKhomani18 11.989 11.451 17.228 60.204 163.108 15.778 64.366 5.469 153.597 13.498 17.551 7.274 10.381 3.675 10.323 6.477 5.063 42.608 7.823 15.371 3.529 91.341 44.586 0.836 19.715 15.809 2.293 15.148 16.968 25.23 6.876 15.609 4.772 12.154 5.772 11.47 10.594 4.393 19.224 20.592 15.563 8.014 5.33 12.722 6.975 20.05 98.533 13.237 123.502 9.996 6.818 6.265 33.64 40.768 1.46 4.936 7.826 11.509 9.918 6.154 62.246 14.654 16.496 7.997 10.692 9.829 17.433 232.823 403.741 4431.47 22.704 14.014 3.258 6.138 18.77 17.026 28.854 4.127 19.797 6.886 6.459 18.837 15.019 5.521 13.407 6.818 10.986 2.209 8.727 5.328 16.096 5.545 6.495
SanKhomani19 39.694 39.558 62.715 75.681 122.869 75.217 113.134 25.434 136.681 46.012 64.618 28.026 40.753 8.815 27.089 23.008 14.939 105.917 22.908 27.774 19.947 86.151 47.87 3.2 107.53 47.243 12.222 53.991 15.947 65.983 18.373 46.531 14.301 57.799 19.157 37.82 29.214 21.808 49.757 44.761 56.424 18.456 15.452 45.075 30.376 60.032 110.302 35.967 87.364 23.517 16.559 20.397 63.578 67.571 5.482 15.084 36.764 75.361 55.897 13.707 117.117 41.875 61.761 20.633 49.937 31.45 82.163 194.387 178.661 2554.729 82.444 22.604 20.127 22.739 69.697 46.857 105.668 9.143 38.963 16.487 18.075 34.787 34.514 19.697 24.414 21.969 34.185 12.131 25.319 14.296 44.143 8.715 20.066
SanKhomani20 10.387 11.044 16.793 118.747 312.438 14.86 55.941 4.399 244.12 10.477 16.612 6.598 8.679 4.908 7.714 5.75 5.356 36.104 6.817 17.219 3.022 67.31 35.047 0.604 16.592 11.776 1.768 12.27 18.222 23.091 6.361 13.807 4.203 10.491 5.054 9.415 8.637 3.54 18.887 19.244 13.869 7.487 4.834 10.479 5.17 27.939 161.773 14.054 146.118 7.702 6.559 6.298 32.486 43.796 1.496 4.83 6.964 10.087 8.445 5.052 49.385 14.353 14.7 8.233 9.887 7.636 14.733 230.999 394.397 4060.621 17.596 8.865 3.344 5.991 21.256 13.081 24.033 3.923 16.704 5.833 5.952 17.699 11.938 4.148 15.871 5.733 10.246 1.848 6.1 4.931 16.095 7.729 7.423
SanKhomani21 12.747 13.833 19.983 105.834 224.349 20.226 55.053 8.201 185.18 15.788 23.319 9.767 14.027 4.572 10.04 7.055 6.349 41.384 8.454 14.402 4.293 72.874 34.44 0.774 23.636 16.965 4.233 17.681 14.914 27.843 7.041 16.613 5.553 16.721 8.019 15.048 12.085 7.295 22.444 22.468 18.822 8.48 5.368 15.237 11.413 24.86 135.869 16.932 128.192 10.555 6.919 7.247 36.723 46.361 2.109 5.987 10.042 21.28 11.37 5.703 56.71 15.982 20.806 9.155 14.9 11.062 22.567 215.218 398.431 4088.169 26.42 11.44 4.028 8.657 27.363 18.082 35.842 4.34 18.948 6.984 8.231 18.51 15.863 6.948 14.319 7.788 12.885 3.325 11.915 6.551 18.183 8.209 6.528
SanKhomani22 37.049 40.183 53.841 77.748 134.067 79.034 103.235 22.008 138.824 52.221 71.543 21.699 41.746 9.457 25.436 16.958 15.212 90.281 24.955 27.852 23.742 73.43 41.242 2.359 94.589 43.987 14.471 52.878 14.329 61.019 15.983 46.145 13.279 62.462 29.33 37.624 28.185 26.591 47.446 42.795 57.005 17.585 14.239 39.41 33.028 58.916 96.004 35.025 87.316 19.64 15.65 15.838 59.209 66.125 4.473 15.618 31.848 74.147 54.621 13.742 104.485 30.757 66.308 20.187 49.386 34.558 77.715 170.3 211.683 2700.515 72.432 21.022 21.257 17.89 64.297 51.846 108.303 10.435 36.504 15.214 16.47 30.688 37.713 20.503 20.173 19.38 32.978 10.591 22.806 13.924 42.181 10.294 15.818
SanKhomani23 11.539 11.577 18.801 116.681 222.789 16.992 68.14 4.872 216.185 14.514 18.503 7.046 11.635 5.797 9.792 6.8 6.426 39.499 8.489 20.378 3.309 88.952 46.508 0.631 21.404 14.71 2.1 15.948 24.027 24.548 6.463 15.414 5.462 12.765 5.762 10.812 10.935 4.021 20.054 25.095 17.172 8.347 5.327 11.873 6.232 26.27 148.697 14.68 141.428 8.957 7.205 7.093 34.335 48.627 1.789 5.238 8.922 11.886 9.9 6.252 67.654 14.818 17.459 8.273 11.859 8.225 16.985 290.838 358.978 4027.477 21.078 12.919 3.663 6.591 21.541 14.98 28.799 4.325 19.005 6.867 6.758 22.139 12.827 5.165 15.763 6.787 10.619 2.642 8.38 5.505 17.384 6.77 6.519
SanKhomani24 10.813 10.754 15.637 55.168 168.969 15.65 53.444 4.321 160.37 10.762 17.067 6.764 9.853 3.506 8.79 6.226 5.295 33.733 7.08 14.762 3.01 72.207 37.986 0.629 17.432 14.361 2.079 13.477 19.227 22.988 6.362 14.121 4.705 10.256 4.849 8.715 9.499 3.797 19.898 19.007 14.947 7.717 4.722 10.46 5.894 18.525 91.553 14.046 131.519 7.902 6.084 5.724 29.341 34.74 1.757 5.206 8.082 9.917 8.698 5.299 50.506 14.552 14.586 8.209 10.194 8.084 15.404 191.843 531.938 4495.247 19.227 11.825 2.747 7.741 17.22 14.54 22.835 4.34 14.464 6.165 6.725 14.561 11.519 5.767 9.5 5.808 9.682 1.711 6.692 4.764 15.395 4.773 6.532
SanKhomani25 12.322 11.574 14.408 48.033 157.513 17.369 50.791 5.43 124.691 12.978 16.517 6.227 9.291 3.387 8.948 5.202 4.499 36 7.104 11.825 4.593 67.729 34.289 0.743 20.472 14.83 2.364 14.673 16.776 21.259 5.282 13.769 4.876 10.918 5.254 8.965 9.882 6.023 17.87 22.297 14.283 7.043 4.249 11.595 6.643 18.583 82.442 13.682 105.792 6.914 5.924 5.81 29.43 36.591 1.686 4.433 8.492 14.807 13.682 4.908 47.37 12.458 15.718 6.967 11.938 8.329 17.969 184.837 342.84 4775.87 22.491 10.034 4.063 6.558 18.673 13.548 33.672 3.664 17.403 5.379 5.7 13.375 10.981 5.24 6.858 5.862 9.234 2.563 7.591 5.134 14.249 5.093 5.566
SanKhomani26 14.116 13.229 18.721 70.074 183.373 18.807 66.769 5.525 176.222 15.058 21.054 7.631 11.695 4.573 10.552 7.851 6.928 49.007 8.885 22.274 4.175 109.36 57.736 0.761 21.811 18.71 2.275 17.349 20.305 26.311 7.488 16.418 5.908 13.895 6.756 11.266 11.503 4.572 22.249 26.877 19.979 9.567 5.798 15.438 6.838 24.322 111.56 16.878 140.929 10.219 7.7 7.715 36.928 42.302 1.743 5.948 10.612 14.272 11.066 6.888 67.951 17.169 19.013 9.78 11.725 10.415 18.985 280.371 426.739 4086.295 24.261 16.282 3.944 7.654 21.04 18.279 31.56 5.141 19.31 7.635 7.267 22.293 14.925 6.226 16.039 7.035 11.852 2.277 9.461 6.603 19.292 5.857 7.08
SanKhomani27 27.687 22.81 29.586 87.932 185.994 44.702 93.557 10.954 167.747 32.939 37.58 10.48 22.166 5.519 16.35 8.859 8.129 65.581 15.367 19.43 8.79 95.407 52.113 2.175 45.984 28.199 5.214 30.077 22.37 33.995 9.379 23.863 8.582 28.831 11.159 18.598 18.782 11.079 27.727 29.673 28.162 11.38 7.318 26.382 13.687 31.801 117.847 21.102 129.184 13.355 8.833 9.016 47.129 55.063 2.072 7.686 17.563 34.221 31.892 8.644 86.923 19.19 30.619 12.87 27.37 18.667 41.349 241.979 333.786 3567.505 42.177 14.315 8.163 8.381 35.219 29.216 60.053 6.343 27.828 10.119 10.033 24.998 23.01 10.711 17.14 11.975 19.916 4.211 15.693 8.46 25.477 7.531 9.191
SanKhomani28 29.84 28.534 43.054 204.792 296.72 51.611 108.195 14.874 281.185 30.118 51.754 24.727 32.003 8.589 20.222 20.184 12.599 76.765 17.304 30.371 10.683 96.937 49.151 4.395 61.583 34.897 6.771 34.301 20.293 70.223 17.189 42.521 12.724 42.74 20.064 30.834 22.041 13.461 48.619 42.745 41.027 17.202 15.584 29.828 18.197 62.572 249.438 34.483 132.965 22.661 18.304 16.024 62.201 82.029 5.446 14.913 25.854 41.512 33.974 13.78 107.576 31.2 45.471 20.481 33.054 25.998 47.295 312.842 175.8 2188.471 53.374 20.917 12.911 17.607 58.59 32.811 67.92 9.95 33.35 16.98 18.186 38.485 30.525 15.38 24.46 16.353 28.757 8.188 23.105 14.462 39.336 12.704 18.587
SanKhomani29 14.438 14.562 27.568 370.512 453.335 20.404 101.433 5.806 460.777 16.173 23.685 10.525 13.207 7.729 12.853 9.469 7.623 55.605 11.444 41.12 4.244 118.496 65.252 0.849 23.242 17.998 2.831 19.293 31.131 33.215 9.716 20.215 6.411 14.752 8.084 13.148 17.043 4.965 27.62 33.811 20.138 10.864 7.238 15.716 7.984 47.171 440.395 27.328 204.749 10.938 9.412 8.517 75.352 107.883 2.927 6.389 10.175 14.707 12.284 7.001 101.101 17.444 22.268 14.082 13.867 12.504 21.482 478.207 149.84 1855.717 28.014 17.627 4.244 9.074 35.009 20.824 37.861 5.315 28.132 9.547 8.766 36.648 15.821 7.411 28.604 10.239 14.002 2.51 11.461 7.521 21.961 15.862 8.405
SanKhomani30 11.142 11.018 16.793 171.018 331.96 15.86 57.729 4.442 297.396 11.676 19.092 7.008 9.86 4.431 8.171 7.035 5.586 37.83 6.378 17.925 3.222 83.636 38.802 0.658 19.203 13.308 1.897 12.85 22.267 25.561 7.064 14.798 4.81 11.851 7.369 9.81 10.401 3.823 20.979 18.661 16.271 8.235 5.49 11.15 6.242 29.608 199.724 17.313 165.179 8.85 7.034 6.443 41.112 51.626 2.063 5.565 7.287 10.852 8.908 5.444 58.78 15.583 15.436 8.779 9.779 8.293 16.361 279.902 480.607 3534.593 20.735 11.791 3.291 6.592 20.401 13.091 32.569 4.376 15.171 7.011 6.697 19.697 11.403 5.282 23.856 6.534 9.715 1.833 7.73 6.013 16.445 12.454 6.933
Sardinian1 87.108 93.001 74.523 9.722 5.142 233.539 216.339 46.4 13.534 115.941 77.765 14.06 81.321 11.159 78.245 13.366 14.185 214.892 67.957 40.551 39.658 45.052 22.481 6.658 249.051 102.458 25.047 139.037 1.562 47.933 12.975 66.839 10.339 127.291 26.2 29.276 58.943 47.2 37.112 86.562 81.503 18.879 11.409 89.253 62.815 82.856 22.046 39.469 6.348 14.538 13.132 16.49 142.433 141.452 3.357 11.141 86.526 134.765 114.001 13.296 222.135 23.138 74.396 21.224 106.027 88.327 150.602 30.703 2.051 34.931 1118.731 43.647 40.043 14.146 79.958 140.795 307.596 9.951 83.512 13.475 13.166 67.235 87.295 51.886 38.243 28.381 47.09 20.368 69.802 14.316 48.745 11.387 12.804
Sardinian2 94.616 82.683 79.942 9.016 6.486 235.674 221.949 50.492 12.376 132.008 83.845 14.564 77.783 10.716 80.66 14.388 13.277 238.842 67.837 46.311 40.842 44.263 23.864 5.378 235.082 103.234 19.533 143.469 1.576 48.53 13.531 62.257 12.016 135.819 24.161 30.054 70.523 56.417 41.003 97.351 80.808 20.078 10.727 87.064 65.066 75.542 20.697 46.627 6.451 16.028 13.518 16.488 144.458 139.367 3.603 10.537 108.062 139.278 115.815 15.017 246.761 25.056 78.649 21.323 118.535 90.747 146.983 36.213 2.754 36.281 924.881 41.295 37.341 13.231 82.129 136.331 308.83 10.774 85.169 17.754 13.307 65.053 89.583 60.45 40.953 26.425 47.811 28.473 76.761 12.851 46.951 12.121 14.121
Sardinian3 92.978 97.68 81.303 8.375 5.54 231.286 212.644 49.862 10.932 130.525 85.787 14.257 84.919 9.06 75.678 12.704 12.047 231.197 71.652 45.644 52.658 46.018 27.933 8.577 245.196 108.75 23.659 136.747 1.995 47.382 12.675 67.069 10.454 143.356 23.052 32.935 65.061 51.22 39.995 93.496 80.957 19.119 9.569 98.919 69.309 88.345 18.573 44.709 6.182 15.032 13.507 15.332 143.121 152.481 2.972 10.239 103.116 134.557 125.015 11.62 230.516 25.621 82.017 22.724 112.248 100.934 164.082 35.673 2.092 35.147 855.23 43.725 47.714 12.98 87.09 134.62 315.772 10.545 78.221 14.811 12.186 68.98 94.041 59.222 34.239 27.117 54.05 28.384 65.99 14.344 47.829 12.545 13.952
Sardinian4 78.868 84.117 73.076 10.719 4.932 217.508 199.02 47.056 11.945 117.989 82.512 13.63 70.088 9.997 68.688 12.021 11.891 213.831 71.57 38.466 32.879 43.262 24.482 7.523 235.64 99.612 23.8 132.904 1.862 43.557 12.618 56.886 10.101 118.807 24.332 28.917 56.845 49.339 37.537 88.602 70.091 17.676 9.145 87.873 63.722 78.919 18.196 44.852 5.831 15.869 11.722 13.979 134.79 129.9 2.519 9.438 90.716 137.464 106.46 11.684 210.092 23.766 79.209 23.348 99.263 90.195 150.969 33.201 2.114 33.368 1345.488 41.817 36.208 11.318 77.744 127.142 302.654 9.447 80.286 12.882 12.215 65.229 85.031 62.422 32.344 25.664 43.275 23.404 67.665 13.534 44.698 11.203 12.567
Sardinian5 87.296 82.587 76.249 7.168 5.364 230.343 218.128 47.944 11.594 125.098 80.018 13.288 76.001 10.579 74.309 13.19 12.627 220.608 64.976 46.06 46.365 43.462 22.693 7.71 237.608 107.101 30.16 137.691 1.986 49.505 13.121 66.073 10.821 133.568 25.613 30.318 53.917 56.298 40.609 92.48 75.663 19.34 10.992 91.916 66.574 83.159 16.92 41.992 6.32 14.906 12.262 17.025 133.852 141.824 2.605 10.762 96.315 135.067 121.348 12.554 221.232 23.757 83.041 23.957 97.84 93.638 154.526 29.414 1.8 34.932 1085.188 40.941 44.966 12.302 83.447 136.88 299.759 9.895 78.308 14.785 12.42 69.375 85.273 57.066 35.737 26.408 56.064 24.24 74.11 13.485 46.515 11.03 12.638
Sardinian6 83.503 80.531 72.066 9.293 4.857 229.652 208.925 47.638 11.202 128.619 80.597 14.581 72.784 9.386 70.946 12.589 11.813 233.357 72.67 44.382 37.645 40.447 22.481 7.713 242.606 104.79 24.278 130.307 1.396 47.645 13.094 61.226 9.402 129.528 27.068 31.875 62.598 46.657 39.525 82.048 78.803 17.773 10.388 83.479 53.888 81.295 17.888 44.538 6.583 14.002 13.376 14.268 133.148 151.462 2.8 10.047 94.753 131.357 112.225 12.019 229.115 22.949 77.049 22.138 110.659 87.68 142.671 30.866 2.053 32.601 1158.868 44.542 42.387 12.747 75.037 152.41 302.094 10.533 85.483 14.694 12.05 68.056 78.912 57.385 38.419 25.82 50.969 31.351 69.406 12.819 46.557 14.291 13.477
Sardinian7 76.263 76.404 64.121 7.811 4.575 213.938 181.519 49.649 10.846 107.954 83.33 12.103 67.272 9.032 62.647 10.891 10.532 205.723 64.418 37.391 37.466 41.15 20.441 5.275 212.095 110.4 22.847 126.768 1.871 42.946 12.521 60.066 9.434 114.113 21.446 25.254 53.607 39.906 35.159 86.963 76.643 17.736 9.061 82.523 55.852 71.124 17.771 39.904 5.6 14.085 11.243 13.67 137.401 128.963 2.521 10.517 86.476 115.503 112.928 10.758 209.365 22.516 76.452 19.688 100.263 76.483 149 28.727 1.786 27.167 1628.819 37.034 46.372 11.597 72.513 119.464 275.836 9.233 75.233 12.23 10.962 54.123 79.311 52.389 36.311 22.856 50.289 24.016 64.976 12.148 42.39 11.52 11.051
Sardinian8 79.446 80.912 68.052 7.443 4.686 227.302 188.09 43.045 11.377 115.898 75.877 12.471 77.107 9.087 60.823 10.992 12.04 222.903 67.973 36.601 38.44 43.322 21.522 6.562 221.013 92.659 25.375 126.484 1.614 44.59 13.898 54.561 8.958 111.555 26.612 24.342 49.439 49.547 37.019 82.806 70.802 17.052 9.267 80.506 55.517 72.84 17.742 37.607 5.599 13.411 12.887 13.67 124.473 126.952 2.959 9.446 94.797 127.466 106.698 10.622 208.369 22.852 72.196 22.233 94.398 75.15 149.461 29.677 1.541 30.951 1608.531 40.646 38.592 12.947 71.823 118.025 278.226 9.358 68.424 13.884 10.91 60.075 77.462 53.934 33.605 21.603 46.727 19.544 56.334 13.215 43.492 9.465 11.157
Sardinian9 80.814 85.613 76.933 9.155 5.411 241.46 211.427 47.34 12.185 129.492 80.152 14.551 79.053 10.086 72.606 12.225 13.267 238.459 73.082 45.849 41.706 46.384 24.016 8.478 246.682 103.17 21.569 135.79 1.83 45.467 13.347 63.004 9.799 134.022 23.447 26.996 56.737 48.268 38.195 86.215 72.192 18.59 9.027 83.375 55.788 78.071 21.663 45.729 7.779 13.42 13.185 15.501 132.802 151.041 2.72 10.567 93.877 123.938 111.463 11.357 234.809 23.784 84.003 23.319 100.893 81.474 161.029 33.334 2.111 33.523 1123.263 45.076 42.398 11.747 73.106 136.287 312.006 10.886 75.58 13.467 13.719 67.522 88.252 53.909 37.46 26.299 50.964 25.62 60.534 13.135 47.078 10.291 12.731
Sardinian10 81.662 83.535 70.05 8.192 5.393 214.684 204.061 47.341 10.695 124.753 77.093 15.861 76.649 10.096 70.97 12.235 12.666 223.055 66.818 38.339 39.538 37.513 24.792 9.559 222.51 98.567 20.248 137.52 1.584 45.162 13.305 61.878 11.381 128.464 21.561 28.599 53.088 50.649 38.105 90.573 71.114 20.645 9.382 91.718 66.006 77.6 16.988 44.857 5.287 13.955 12.468 13.327 121.273 139.971 2.91 9.819 95.718 136.539 113.021 12.39 217.331 21.416 81.48 21.096 102.237 86.194 154.058 30.888 2.052 29.169 1275.339 38.888 38.564 12.713 75.653 159.284 291.986 9.819 74.473 14.6 12.487 62.938 89.915 58.593 36.066 27.604 52.436 26.367 69.977 12.377 47.013 10.901 12.945
Sardinian11 81.993 87.055 71.384 10.764 5.876 238.323 219.403 46.144 12.449 118.052 75.578 13.53 67.157 9.81 63.468 12.105 13.424 218.395 68.096 44.253 38.343 44.378 23.921 5.607 246.916 94.035 27.596 138.231 1.727 48.164 13.105 69.817 10.049 138.789 23.045 27.229 65.626 43.539 37.506 94.728 82.514 18.979 8.871 86.693 59.071 80.633 22.834 43.122 7.219 14.737 13.489 15.011 131.237 134.385 3.123 10.214 99.077 136.559 108.978 12.793 224.788 22.706 73.464 22.143 104.064 87.149 147.337 34.186 2.272 33.407 1177.677 48.744 39.772 12.041 79.346 153.669 297.301 10.021 73.522 14.904 12.485 55.649 88.966 54.185 34.438 26.492 47.833 24.662 71.362 14.065 47.532 11.854 13.117
Sardinian12 75.109 81.415 76.918 8.21 4.228 204.124 183.253 46.41 9.537 117.345 69.952 12.99 69.601 9.426 63.583 11.645 11.347 190.22 52.96 37 36.938 40.417 21.042 6.447 215.671 100.895 20.386 123.937 1.433 43.386 13.671 59.177 9.55 110.089 21.474 27.26 50.312 49.591 35.185 90.136 72.285 17.995 9.809 82.65 56.218 76.124 15.387 48.29 5.364 13.857 10.918 14.509 126.885 135.068 2.463 9.523 92.393 120.019 112.004 10.66 203.488 21.102 71.203 22.725 88.474 75.513 153.034 30.742 1.862 32.112 1641.31 43.574 40.686 12.259 72.472 121.284 275.553 11.204 67.406 12.961 10.688 62.23 78.967 54.559 32.212 26.581 45.982 23.571 65.742 13.569 40.446 13.748 12.268
Sardinian13 80.852 80.992 66.586 8.39 5.021 231.401 206.857 43.963 11.076 115.793 78.27 13.821 71.153 10.932 74.123 11.913 11.577 208.749 61.7 41.532 39.132 41.32 24.012 6.941 231.786 85.819 19.958 138.018 1.748 47.211 12.295 53.975 10.506 116.498 25.528 25.549 50.285 46.295 38.015 89.152 70.992 17.792 8.74 79.074 63.587 68.669 19.169 41.39 6.782 14.561 11.35 15.167 128.5 146.883 2.408 9.38 95.297 126.58 110.443 11.476 215.183 22.087 81.957 20.528 101.891 77.107 154.791 30.828 2.301 30.719 1440.468 37.165 36.681 11.468 72.9 130.127 286.34 9.997 74.807 13.681 12.189 57.482 81.355 54.602 32.989 24.721 44.539 26.079 69.105 13.009 46.086 10.784 12.104
